Car_Name,Present_Price,Selling_Price,City,Year,Kms_Driven,Fuel_Type,HorsePower,Transmission,Certified,Seller_Type,Distance2
Toyota Mark X  2010 250G,PKR 89 lacs,8900000,Islamabad,2010,"71,000km",Petrol,2500cc,Automatic,Not Certified,Customer,71000
Toyota Mark X  2010 250G Relax Selection Black Leather Limited,PKR 1.15 crore,11500000,Multan,2010,"45,000km",Petrol,2500cc,Automatic,Not Certified,Customer,45000
Toyota Mark X  2010 250G S Package,PKR 95 lacs,9500000,Islamabad,2010,"65,000km",Petrol,2500cc,Automatic,Not Certified,Customer,65000
Toyota Mark X  2010 250G S Package Relax Selection,PKR 90 lacs,9000000,Islamabad,2010,"74,000km",Petrol,2500cc,Automatic,Not Certified,Customer,74000
Toyota Mark X  2010 350 RDS,PKR 1.1 crore,11000000,Islamabad,2010,"127,000km",Petrol,3500cc,Automatic,Not Certified,Customer,127000
Toyota Mark X  2011 350 RDS,PKR 78 lacs,7800000,Islamabad,2011,"123,456km",Petrol,3500cc,Automatic,Not Certified,Customer,123456
Toyota Mark X  2013 250G,PKR 95 lacs,9500000,Lahore,2013,"100,680km",Petrol,2500cc,Automatic,Not Certified,Customer,100680
Toyota Mark X  2013 250G F Package,PKR 1.25 crore,12500000,Karachi,2013,"112,000km",Petrol,2500cc,Automatic,Not Certified,Customer,112000
Toyota Noah  2001 ,PKR 17 lacs,1700000,Pakpattansharif,2001,"111,111km",Petrol,2000cc,Automatic,Not Certified,Customer,111111
Toyota Noah  2002 G,PKR 36 lacs,3600000,Mardan,2002,"124,828km",Petrol,2000cc,Automatic,Not Certified,Customer,124828
Toyota Noah  2014 G,PKR 57.5 lacs,5750000,Islamabad,2014,"150,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,150000
Toyota Noah  2015 ,PKR 61 lacs,6100000,Islamabad,2015,"105,000km",Petrol,1800cc,Automatic,Not Certified,Customer,105000
Toyota Noah  2015 G,PKR 60 lacs,6000000,Rawalpindi,2015,"117,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,117000
Toyota Noah  2018 ,PKR 84 lacs,8400000,Peshawar,2018,"118,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,118000
Toyota Noah  2018 G,PKR 95 lacs,9500000,Islamabad,2018,"75,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,75000
Toyota Noah  2021 G,PKR 59.5 lacs,5950000,Karachi,2021,"66,000km",Hybrid,1800cc,Automatic,Not Certified,Customer,66000
Toyota Other  1970 ,PKR 7 lacs,700000,Rawalpindi,1970,"100,000km",Diesel,1600cc,Manual,Not Certified,Customer,100000
Toyota Other  1982 ,PKR 3.5 lacs,350000,Multan,1982,"150,000km",Petrol,1300cc,Manual,Not Certified,Customer,150000
Toyota Other  1990 ,PKR 14 lacs,1400000,Farooqabad,1990,"335,000km",LPG,2200cc,Manual,Not Certified,Customer,335000
Toyota Other  2019 ,PKR 39 lacs,3900000,Sargodha,2019,"5,800km",Petrol,660cc,Automatic,Not Certified,Customer,5800
Toyota Passo  2003 Racy,PKR 20.5 lacs,2050000,Islamabad,2003,786km,Petrol,1000cc,Automatic,Not Certified,Customer,786
Toyota Passo  2004 ,PKR 20 lacs,2000000,Kohat,2004,"300,000km",Petrol,1000cc,Automatic,Not Certified,Customer,300000
Toyota Passo  2004 G F Package,PKR 18.45 lacs,1845000,Islamabad,2004,"123,156km",Petrol,1000cc,Automatic,Not Certified,Customer,123156
Toyota Passo  2005 ,PKR 7.5 lacs,750000,Kashmir,2005,"30,000km",Petrol,1300cc,Automatic,Not Certified,Customer,30000
Toyota Passo  2005 G 1.0,PKR 19.5 lacs,1950000,Peshawar,2005,"11,050km",Petrol,1000cc,Automatic,Not Certified,Customer,11050
Toyota Passo  2005 X,PKR 19.5 lacs,1950000,Rawalpindi,2005,"250,000km",Petrol,1000cc,Automatic,Not Certified,Customer,250000
Toyota Passo  2005 X F Package,PKR 18.5 lacs,1850000,Rawalpindi,2005,"300,000km",Petrol,1000cc,Automatic,Not Certified,Customer,300000
Toyota Passo  2006 ,PKR 22 lacs,2200000,Peshawar,2006,"12,375km",Petrol,1000cc,Automatic,Not Certified,Customer,12375
Toyota Passo  2006 G 1.0,PKR 20 lacs,2000000,Chakwal,2006,150km,Petrol,1000cc,Automatic,Not Certified,Customer,150
Toyota Passo  2006 G 1.3,PKR 21.9 lacs,2190000,Lahore,2006,"112,000km",Petrol,1300cc,Automatic,Not Certified,Customer,112000
Toyota Passo  2006 X,PKR 21 lacs,2100000,Islamabad,2006,"199,128km",Petrol,1000cc,Automatic,Not Certified,PakWheels,199128
Toyota Passo  2007 ,PKR 22.5 lacs,2250000,Islamabad,2007,"121,469km",Petrol,1000cc,Automatic,Not Certified,Customer,121469
Toyota Passo  2007 G 1.0,PKR 22.5 lacs,2250000,Rawalpindi,2007,"75,000km",Petrol,1000cc,Automatic,Not Certified,Customer,75000
Toyota Passo  2007 G 1.3,PKR 24 lacs,2400000,Quetta,2007,"97,000km",Petrol,1300cc,Automatic,Not Certified,Customer,97000
Toyota Passo  2007 G F Package,PKR 21 lacs,2100000,Rawalpindi,2007,"92,000km",Petrol,1000cc,Automatic,Not Certified,Customer,92000
Toyota Passo  2007 X,PKR 22.45 lacs,2245000,Islamabad,2007,"96,000km",Petrol,1000cc,Automatic,Not Certified,Customer,96000
Toyota Passo  2007 X F Package,PKR 17.8 lacs,1780000,Karachi,2007,"36,000km",Petrol,1000cc,Automatic,Not Certified,Customer,36000
Toyota Passo  2007 X V Package,PKR 18.65 lacs,1864999,Karachi,2007,"160,000km",Petrol,1000cc,Automatic,Not Certified,Customer,160000
Toyota Passo  2008 ,PKR 21.8 lacs,2180000,Islamabad,2008,"100,000km",Petrol,1000cc,Automatic,Not Certified,Customer,100000
Toyota Passo  2008 G 1.0,PKR 22.7 lacs,2270000,Rawalpindi,2008,"123,456km",Petrol,1000cc,Automatic,Not Certified,Customer,123456
Toyota Passo  2008 G F Package,PKR 22.5 lacs,2250000,Islamabad,2008,"116,580km",Petrol,1000cc,Automatic,Not Certified,Customer,116580
Toyota Passo  2008 X,PKR 20 lacs,2000000,Islamabad,2008,"103,500km",Petrol,1000cc,Automatic,Not Certified,Customer,103500
Toyota Passo  2008 X 1.3,PKR 15.5 lacs,1550000,Karachi,2008,"150,000km",Petrol,1300cc,Automatic,Not Certified,Customer,150000
Toyota Passo  2008 X F Package,PKR 19.5 lacs,1950000,Karachi,2008,"69,000km",Petrol,1000cc,Automatic,Not Certified,Customer,69000
Toyota Passo  2009 ,PKR 20.5 lacs,2050000,Islamabad,2009,1km,Petrol,1000cc,Automatic,Not Certified,Customer,1
Toyota Passo  2009 G 1.0,PKR 22 lacs,2200000,Rawalpindi,2009,"150,000km",Petrol,1000cc,Automatic,Not Certified,Customer,150000
Toyota Passo  2009 G F Package,PKR 20.25 lacs,2025000,Islamabad,2009,"128,580km",Petrol,1000cc,Automatic,Not Certified,Customer,128580
Toyota Passo  2010 ,PKR 24.5 lacs,2450000,Abbottabad,2010,"105,000km",Petrol,1000cc,Automatic,Not Certified,Customer,105000
Toyota Passo  2010 + Hana 1.3,PKR 23 lacs,2300000,Karachi,2010,"77,000km",Petrol,1000cc,Automatic,Not Certified,Customer,77000
Toyota Passo  2010 G 1.0,PKR 24.25 lacs,2425000,Islamabad,2010,"182,000km",Petrol,1000cc,Automatic,Not Certified,Customer,182000
Toyota Passo  2010 G F Package,PKR 24 lacs,2400000,Faisalabad,2010,"130,000km",Petrol,1000cc,Automatic,Not Certified,Customer,130000
Toyota Passo  2010 Plus Hana C,PKR 25.5 lacs,2550000,Peshawar,2010,"980,000km",Petrol,1000cc,Automatic,Not Certified,Customer,980000
Toyota Passo  2010 X,PKR 26.8 lacs,2680000,Peshawar,2010,"168,000km",Petrol,1000cc,Automatic,Not Certified,Customer,168000
Toyota Passo  2010 X G Package,PKR 23 lacs,2300000,Karachi,2010,"83,000km",Petrol,1000cc,Automatic,Not Certified,Customer,83000
Toyota Passo  2010 X L Package,PKR 25 lacs,2500000,Islamabad,2010,"170,000km",Petrol,1000cc,Automatic,Not Certified,Customer,170000
Toyota Passo  2010 X V Package,PKR 22.4 lacs,2240000,Karachi,2010,"74,500km",Petrol,1000cc,Automatic,Not Certified,Customer,74500
Toyota Passo  2011 ,PKR 26 lacs,2600000,Islamabad,2011,"160,000km",Petrol,1000cc,Automatic,Not Certified,Customer,160000
Toyota Passo  2011 + Hana 1.3,PKR 27 lacs,2700000,Rawalpindi,2011,"71,000km",Petrol,1000cc,Automatic,Not Certified,Customer,71000
Toyota Passo  2011 Plus Hana C,PKR 27.5 lacs,2750000,Islamabad,2011,2km,Petrol,1000cc,Automatic,Not Certified,Customer,2
Toyota Passo  2011 X,PKR 26.5 lacs,2650000,Lahore,2011,"95,000km",Petrol,1000cc,Automatic,Not Certified,Customer,95000
Toyota Passo  2011 X G Package,PKR 25.5 lacs,2550000,Lahore,2011,"81,000km",Petrol,1000cc,Automatic,Not Certified,Customer,81000
Toyota Passo  2011 X L Package,PKR 23 lacs,2300000,Karachi,2011,"78,000km",Petrol,1000cc,Automatic,Not Certified,Customer,78000
Toyota Passo  2012 ,PKR 29 lacs,2900000,Peshawar,2012,"160,000km",Petrol,1000cc,Automatic,Not Certified,Customer,160000
Toyota Passo  2012 + Hana 1.3,PKR 23.95 lacs,2395000,Lahore,2012,"104,108km",Petrol,1000cc,Automatic,Not Certified,Customer,104108
Toyota Passo  2012 G 1.3,PKR 32.5 lacs,3250000,Islamabad,2012,"126,000km",Petrol,1300cc,Automatic,Not Certified,Customer,126000
Toyota Passo  2012 Plus Hana C,PKR 27.5 lacs,2750000,Islamabad,2012,"90,000km",Petrol,1000cc,Automatic,Not Certified,Customer,90000
Toyota Passo  2012 X,PKR 26.5 lacs,2650000,Islamabad,2012,"75,000km",Petrol,1000cc,Automatic,Not Certified,Customer,75000
Toyota Passo  2012 X G Package,PKR 27.5 lacs,2750000,Peshawar,2012,"180,000km",Petrol,1000cc,Automatic,Not Certified,Customer,180000
Toyota Passo  2012 X Kutsurogi,PKR 27.5 lacs,2750000,Islamabad,2012,"123,000km",Petrol,1000cc,Automatic,Not Certified,Customer,123000
Toyota Passo  2012 X L Package,PKR 26 lacs,2600000,Rawalpindi,2012,"136,615km",Petrol,1000cc,Automatic,Not Certified,Customer,136615
Toyota Passo  2012 X V Package,PKR 25.5 lacs,2550000,Karachi,2012,"101,999km",Petrol,1000cc,Automatic,Not Certified,Customer,101999
Toyota Passo  2013 ,PKR 30.85 lacs,3085000,Islamabad,2013,"131,000km",Petrol,1000cc,Automatic,Not Certified,Customer,131000
Toyota Passo  2013 + Hana 1.3,PKR 26.5 lacs,2650000,Hyderabad,2013,"174,000km",Petrol,1000cc,Automatic,Not Certified,Customer,174000
Toyota Passo  2013 G 1.3,PKR 26 lacs,2600000,Karachi,2013,"94,000km",Petrol,1300cc,Automatic,Not Certified,Customer,94000
Toyota Passo  2013 Plus Hana C,PKR 29.5 lacs,2950000,Rawalpindi,2013,"87,000km",Petrol,1000cc,Automatic,Not Certified,Customer,87000
Toyota Passo  2013 X,PKR 29 lacs,2900000,Lahore,2013,"82,000km",Petrol,1000cc,Automatic,Not Certified,Customer,82000
Toyota Passo  2013 X G Package,PKR 30 lacs,3000000,Islamabad,2013,"137,000km",Petrol,1000cc,Automatic,Not Certified,Customer,137000
Toyota Passo  2013 X Kutsurogi,PKR 24.99 lacs,2499000,Karachi,2013,"84,000km",Petrol,1000cc,Automatic,Not Certified,Customer,84000
Toyota Passo  2013 X L Package,PKR 28 lacs,2800000,Faisalabad,2013,"65,000km",Petrol,1000cc,Automatic,Not Certified,Customer,65000
Toyota Passo  2013 X V Package,PKR 24.5 lacs,2450000,Muridke,2013,"135,000km",Petrol,1000cc,Automatic,Not Certified,Customer,135000
Toyota Passo  2014 ,PKR 32 lacs,3200000,Bahawalpur,2014,"102,000km",Petrol,1000cc,Automatic,Not Certified,Customer,102000
Toyota Passo  2014 + Hana 1.0,PKR 23.75 lacs,2375000,Karachi,2014,"129,000km",Petrol,1300cc,Automatic,Not Certified,Customer,129000
Toyota Passo  2014 + Hana 1.3,PKR 32 lacs,3200000,Peshawar,2014,"40,000km",Petrol,1000cc,Automatic,Not Certified,Customer,40000
Toyota Passo  2014 G 1.3,PKR 26 lacs,2600000,Karachi,2014,"123,456km",Petrol,1300cc,Automatic,Not Certified,Customer,123456
Toyota Passo  2014 Plus Hana C,PKR 32.1 lacs,3210000,Islamabad,2014,"91,500km",Petrol,1000cc,Automatic,Not Certified,Customer,91500
Toyota Passo  2014 X,PKR 32.5 lacs,3250000,Rawalpindi,2014,"135,000km",Petrol,1000cc,Automatic,Not Certified,Customer,135000
Toyota Passo  2014 X G Package,PKR 37.5 lacs,3750000,Rawalpindi,2014,"100,000km",Petrol,1000cc,Automatic,Not Certified,Customer,100000
Toyota Passo  2014 X Kutsurogi,PKR 27.75 lacs,2775000,Jhelum,2014,"110,000km",Petrol,1000cc,Automatic,Not Certified,Customer,110000
Toyota Passo  2014 X L Package,PKR 30.99 lacs,3099000,Rawalpindi,2014,"77,000km",Petrol,1000cc,Automatic,Not Certified,Customer,77000
Toyota Passo  2015 ,PKR 34 lacs,3400000,Lahore,2015,"22,000km",Petrol,1000cc,Automatic,Not Certified,Customer,22000
Toyota Passo  2015 + Hana 1.0,PKR 32.25 lacs,3225000,Islamabad,2015,"113,000km",Petrol,1300cc,Automatic,Not Certified,Customer,113000
Toyota Passo  2015 Plus Hana C,PKR 32.95 lacs,3295000,Islamabad,2015,"99,000km",Petrol,1000cc,Automatic,Not Certified,Customer,99000
Toyota Passo  2015 X,PKR 32.5 lacs,3250000,Rawalpindi,2015,"98,000km",Petrol,1000cc,Automatic,Not Certified,Customer,98000
Toyota Passo  2015 X G Package,PKR 31.5 lacs,3150000,Islamabad,2015,"118,000km",Petrol,1000cc,Automatic,Not Certified,Customer,118000
Toyota Passo  2015 X L Package,PKR 33 lacs,3300000,Rawalpindi,2015,"45,000km",Petrol,1000cc,Automatic,Not Certified,Customer,45000
Toyota Passo  2015 X V Package,PKR 28.5 lacs,2850000,Rawalpindi,2015,"150,000km",Petrol,1000cc,Automatic,Not Certified,Customer,150000
Toyota Passo  2016 ,PKR 33.5 lacs,3350000,Islamabad,2016,"97,000km",Petrol,1000cc,Automatic,Not Certified,Customer,97000
Toyota Passo  2016 + Hana 1.3,PKR 26.5 lacs,2650000,Karachi,2016,1km,Petrol,1000cc,Automatic,Not Certified,Customer,1
Toyota Passo  2016 Moda,PKR 36 lacs,3600000,Islamabad,2016,"100,000km",Petrol,1000cc,Automatic,Not Certified,Customer,100000
Toyota Passo  2016 Moda G,PKR 34 lacs,3400000,Lahore,2016,"68,000km",Petrol,1000cc,Automatic,Not Certified,Customer,68000
Toyota Passo  2016 Moda S,PKR 36 lacs,3600000,Islamabad,2016,"88,000km",Petrol,1000cc,Automatic,Not Certified,Customer,88000
Toyota Passo  2016 Plus Hana C,PKR 29.9 lacs,2990000,Islamabad,2016,"115,000km",Petrol,1000cc,Automatic,Not Certified,Customer,115000
Toyota Passo  2016 X,PKR 32.95 lacs,3295000,Lahore,2016,"62,000km",Petrol,1000cc,Automatic,Not Certified,Customer,62000
Toyota Passo  2016 X G Package,PKR 34 lacs,3400000,Islamabad,2016,"65,000km",Petrol,1000cc,Automatic,Not Certified,Customer,65000
Toyota Passo  2016 X L Package,PKR 38.5 lacs,3850000,Wahcantt,2016,"86,000km",Petrol,1000cc,Automatic,Not Certified,Customer,86000
Toyota Passo  2016 X L Package S ,PKR 36 lacs,3600000,Lahore,2016,"61,000km",Petrol,1000cc,Automatic,Not Certified,Customer,61000
Toyota Passo  2017 ,PKR 34 lacs,3400000,Karachi,2017,"84,000km",Petrol,1000cc,Automatic,Not Certified,Customer,84000
Toyota Passo  2017 Moda,PKR 38 lacs,3800000,Rawalpindi,2017,"105,277km",Petrol,1000cc,Automatic,Not Certified,Customer,105277
Toyota Passo  2017 Moda G,PKR 37.2 lacs,3720000,Rawalpindi,2017,"70,000km",Petrol,1000cc,Automatic,Not Certified,Customer,70000
Toyota Passo  2017 Moda S,PKR 35.75 lacs,3575000,Islamabad,2017,"80,000km",Petrol,1000cc,Automatic,Not Certified,Customer,80000
Toyota Passo  2017 X,PKR 36 lacs,3600000,Faisalabad,2017,"54,453km",Petrol,1000cc,Automatic,Certified,PakWheels,54453
Toyota Passo  2017 X G Package,PKR 33.4 lacs,3340000,Islamabad,2017,"100,000km",Petrol,1000cc,Automatic,Not Certified,Customer,100000
Toyota Passo  2017 X L Package,PKR 35 lacs,3500000,Wahcantt,2017,"40,500km",Petrol,1000cc,Automatic,Not Certified,Customer,40500
Toyota Passo  2017 X L Package S ,PKR 36.25 lacs,3625000,Rawalpindi,2017,"43,000km",Petrol,1000cc,Automatic,Not Certified,Customer,43000
Toyota Passo  2017 X S ,PKR 34.3 lacs,3429999,Islamabad,2017,"89,000km",Petrol,1000cc,Automatic,Not Certified,Customer,89000
Toyota Passo  2018 ,PKR 38 lacs,3800000,Islamabad,2018,"111,826km",Petrol,1000cc,Automatic,Not Certified,Customer,111826
Toyota Passo  2018 Moda,PKR 40 lacs,4000000,Karachi,2018,"36,000km",Petrol,1000cc,Automatic,Not Certified,Customer,36000
Toyota Passo  2018 Moda G,PKR 41.5 lacs,4150000,Lahore,2018,"36,000km",Petrol,1000cc,Automatic,Not Certified,Customer,36000
Toyota Passo  2018 Moda S,PKR 32.7 lacs,3270000,Lahore,2018,"40,000km",Petrol,1000cc,Automatic,Not Certified,Customer,40000
Toyota Passo  2018 X,PKR 38 lacs,3800000,Bahawalpur,2018,"62,000km",Petrol,1000cc,Automatic,Not Certified,Customer,62000
Toyota Passo  2018 X G Package,PKR 36.45 lacs,3645000,Faisalabad,2018,"56,634km",Petrol,1000cc,Automatic,Not Certified,Customer,56634
Toyota Passo  2018 X L Package,PKR 36 lacs,3600000,Islamabad,2018,"58,000km",Petrol,1000cc,Automatic,Not Certified,Customer,58000
Toyota Passo  2018 X L Package S ,PKR 37.8 lacs,3779999,Karachi,2018,"58,000km",Petrol,1000cc,Automatic,Not Certified,Customer,58000
Toyota Passo  2018 X S ,PKR 37 lacs,3700000,Karachi,2018,"84,000km",Petrol,1000cc,Automatic,Not Certified,Customer,84000
Toyota Passo  2019 ,PKR 40 lacs,4000000,Bahawalpur,2019,"30,000km",Petrol,1000cc,Automatic,Not Certified,Customer,30000
Toyota Passo  2019 Moda,PKR 38.5 lacs,3850000,Abbottabad,2019,"65,000km",Petrol,1000cc,Automatic,Not Certified,Customer,65000
Toyota Passo  2019 Moda G,PKR 43.5 lacs,4350000,Islamabad,2019,"25,750km",Petrol,1000cc,Automatic,Not Certified,Customer,25750
Toyota Passo  2019 Moda S,PKR 37.95 lacs,3795000,Lahore,2019,"40,000km",Petrol,1000cc,Automatic,Not Certified,Customer,40000
Toyota Passo  2019 X,PKR 42.5 lacs,4250000,Islamabad,2019,"66,000km",Petrol,1000cc,Automatic,Not Certified,Customer,66000
Toyota Passo  2019 X G Package,PKR 37.5 lacs,3750000,Sargodha,2019,"60,000km",Petrol,1000cc,Automatic,Not Certified,Customer,60000
Toyota Passo  2019 X L Package,PKR 37 lacs,3700000,Lahore,2019,"47,999km",Petrol,1000cc,Automatic,Certified,PakWheels,47999
Toyota Passo  2019 X L Package S ,PKR 49.5 lacs,4950000,Gujranwala,2019,"100,000km",Petrol,1000cc,Automatic,Not Certified,Customer,100000
Toyota Passo  2019 X S ,PKR 40 lacs,4000000,Islamabad,2019,"32,778km",Petrol,1000cc,Automatic,Certified,PakWheels,32778
Toyota Passo  2020 ,PKR 40.95 lacs,4095000,Multan,2020,"39,000km",Petrol,1000cc,Automatic,Not Certified,Customer,39000
Toyota Passo  2020 Moda,PKR 45 lacs,4500000,Peshawar,2020,1km,Petrol,1000cc,Automatic,Not Certified,Customer,1
Toyota Passo  2020 Moda G,PKR 50 lacs,5000000,Islamabad,2020,"41,000km",Petrol,1000cc,Automatic,Not Certified,Customer,41000
Toyota Passo  2020 Moda S,PKR 38.5 lacs,3850000,Karachi,2020,"33,000km",Petrol,1000cc,Automatic,Not Certified,Customer,33000
Toyota Passo  2020 X,PKR 41 lacs,4100000,Lahore,2020,"16,795km",Petrol,1000cc,Automatic,Not Certified,Customer,16795
Toyota Passo  2020 X G Package,PKR 43 lacs,4300000,Karachi,2020,"29,000km",Petrol,1000cc,Automatic,Not Certified,Customer,29000
Toyota Passo  2020 X L Package,PKR 40.5 lacs,4050000,Faisalabad,2020,"18,000km",Petrol,1000cc,Automatic,Not Certified,Customer,18000
Toyota Passo  2020 X L Package S ,PKR 42.5 lacs,4250000,Karachi,2020,"4,300km",Petrol,1000cc,Automatic,Not Certified,Customer,4300
Toyota Passo  2020 X S ,PKR 44.25 lacs,4425000,Islamabad,2020,"71,821km",Petrol,1000cc,Automatic,Not Certified,Customer,71821
Toyota Passo  2021 ,PKR 49.5 lacs,4950000,Karachi,2021,"21,474km",Petrol,1000cc,Automatic,Not Certified,Customer,21474
Toyota Passo  2021 Moda,PKR 46 lacs,4600000,Karachi,2021,"12,800km",Petrol,1000cc,Automatic,Not Certified,Customer,12800
Toyota Passo  2021 Moda G,PKR 48 lacs,4800000,Rawalpindi,2021,"17,000km",Petrol,1000cc,Automatic,Not Certified,Customer,17000
Toyota Passo  2021 Moda S,PKR 43 lacs,4300000,Islamabad,2021,"11,200km",Petrol,1000cc,Automatic,Not Certified,Customer,11200
Toyota Passo  2021 X,PKR 44.5 lacs,4450000,Karachi,2021,"35,097km",Petrol,1000cc,Automatic,Certified,PakWheels,35097
Toyota Passo  2021 X G Package,PKR 42.75 lacs,4275000,Lahore,2021,"33,700km",Petrol,1000cc,Automatic,Not Certified,Customer,33700
Toyota Passo  2021 X L Package,PKR 46.5 lacs,4650000,Rawalpindi,2021,"19,000km",Petrol,1000cc,Automatic,Not Certified,Customer,19000
Toyota Passo  2021 X L Package S ,PKR 45.5 lacs,4550000,Lahore,2021,"10,000km",Petrol,1000cc,Automatic,Not Certified,Customer,10000
Toyota Passo  2021 X S ,PKR 43.75 lacs,4375000,Islamabad,2021,"48,000km",Petrol,1000cc,Automatic,Not Certified,Customer,48000
Toyota Passo  2022 ,PKR 51 lacs,5100000,Karachi,2022,"9,246km",Petrol,1000cc,Automatic,Not Certified,Customer,9246
Toyota Passo  2022 Moda,PKR 49.5 lacs,4950000,Islamabad,2022,"2,700km",Petrol,1000cc,Automatic,Not Certified,Customer,2700
Toyota Passo  2022 Moda G,PKR 48 lacs,4800000,Islamabad,2022,"5,000km",Petrol,1000cc,Automatic,Not Certified,Customer,5000
Toyota Passo  2022 Moda S,PKR 42 lacs,4200000,Karachi,2022,"12,897km",Petrol,1000cc,Automatic,Not Certified,PakWheels,12897
Toyota Passo  2022 X,PKR 46 lacs,4600000,Lahore,2022,"12,467km",Petrol,1000cc,Automatic,Certified,PakWheels,12467
Toyota Passo  2022 X L Package,PKR 42.3 lacs,4230000,Rawalpindi,2022,"18,000km",Petrol,1000cc,Automatic,Not Certified,Customer,18000
Toyota Passo  2022 X L Package S ,PKR 44 lacs,4400000,Islamabad,2022,"46,000km",Petrol,1000cc,Automatic,Not Certified,Customer,46000
Toyota Passo  2022 X S ,PKR 40.5 lacs,4050000,Lahore,2022,"4,000km",Petrol,1000cc,Automatic,Not Certified,Customer,4000
Toyota Passo  2023 Moda G,PKR 47 lacs,4700000,Mandibahauddin,2023,"12,000km",Petrol,1000cc,Automatic,Not Certified,Customer,12000
Toyota Passo  2023 Moda S,PKR 46.5 lacs,4650000,Lahore,2023,"4,285km",Petrol,1000cc,Automatic,Not Certified,Customer,4285
Toyota Passo  2023 X,PKR 46 lacs,4600000,Lahore,2023,500km,Petrol,1000cc,Automatic,Not Certified,Customer,500
Toyota Passo  2023 X G Package,PKR 43.75 lacs,4375000,Lahore,2023,"15,123km",Petrol,1000cc,Automatic,Not Certified,Customer,15123
Toyota Passo  2023 X L Package,PKR 44 lacs,4400000,Gujranwala,2023,"2,000km",Petrol,1000cc,Automatic,Not Certified,Customer,2000
Toyota Passo  2023 X S ,PKR 46 lacs,4600000,Lahore,2023,"3,500km",Petrol,1000cc,Automatic,Not Certified,Customer,3500
Toyota Passo  2024 X,PKR 42.5 lacs,4250000,Lahore,2024,"11,000km",Petrol,1000cc,Automatic,Not Certified,Customer,11000
